label,pattern,attr,level
plant_taxon,aequidentatum,lower,subspecies
plant_taxon,aequifolia,lower,species
plant_taxon,aequifolius,lower,species
plant_taxon,aequigluma,lower,species
plant_taxon,aequiglume,lower,species variety
plant_taxon,aequiglumis,lower,species variety
plant_taxon,aequilateralus,lower,species
plant_taxon,aequilaterus,lower,species
plant_taxon,aequilifolia,lower,variety
plant_taxon,aequiloba,lower,species
plant_taxon,aequinoctialis,lower,species
plant_taxon,aequipaleata,lower,species subspecies
plant_taxon,aequiramea,lower,species variety
plant_taxon,aequitexta,lower,species
plant_taxon,aequivaginatum,lower,species
plant_taxon,aequivalis,lower,species
plant_taxon,aequivalvis,lower,species variety
plant_taxon,aequoris,lower,species
plant_taxon,aerea,lower,species
plant_taxon,aereanthum,lower,species
plant_taxon,aeria,lower,species
plant_taxon,aerius,lower,species
plant_taxon,aerobryopsis,lower,genus species
plant_taxon,aerocarpa,lower,species subspecies
plant_taxon,aerolatus,lower,species
plant_taxon,aeruginea,lower,species
plant_taxon,aerugineum,lower,species
plant_taxon,aeruginosa,lower,species
plant_taxon,aeruginosum,lower,species
plant_taxon,aerva,lower,genus species
plant_taxon,aesandra,lower,genus species
plant_taxon,aeschinomene,lower,species variety
plant_taxon,aeschrion,lower,species
plant_taxon,aeschynanthoides,lower,species
plant_taxon,aeschynanthus,lower,genus species variety
plant_taxon,aeschynomene,lower,genus species variety
plant_taxon,aesculales,lower,order
plant_taxon,aesculifolia,lower,species
plant_taxon,aesculus,lower,genus species variety
plant_taxon,aestiva,lower,variety
plant_taxon,aestivale,lower,species variety
plant_taxon,aestivaliformis,lower,species
plant_taxon,aestivalis,lower,species variety form
plant_taxon,aestivum,lower,species subspecies variety
plant_taxon,aestuans,lower,species
plant_taxon,aestuarii,lower,species
plant_taxon,aestuariorum,lower,variety
plant_taxon,aesturans,lower,species
plant_taxon,aestuum,lower,species
plant_taxon,aethionema,lower,genus species
plant_taxon,aethiopica,lower,species variety
plant_taxon,aethiopicum,lower,species variety
plant_taxon,aethiopicus,lower,species
plant_taxon,aethiopis,lower,species
plant_taxon,aethiops,lower,species
plant_taxon,aethiopum,lower,species
plant_taxon,aethonopogon,lower,genus
plant_taxon,aethusa,lower,genus species
plant_taxon,aethusae,lower,species
plant_taxon,aethyopicus,lower,species
plant_taxon,aetnensis,lower,species
plant_taxon,aetoxylon,lower,genus species
plant_taxon,aextoxicaceae,lower,family
plant_taxon,affine,lower,species subspecies variety
plant_taxon,affinis,lower,species subspecies variety
plant_taxon,afghanica,lower,species
plant_taxon,afoninae,lower,species
plant_taxon,afra,lower,species
plant_taxon,afrachneria,lower,genus species
plant_taxon,aframomum,lower,genus species
plant_taxon,africana,lower,species subspecies variety
plant_taxon,africanum,lower,species
plant_taxon,africanus,lower,species
plant_taxon,afrocarpus,lower,genus species
plant_taxon,afrofistula,lower,species
plant_taxon,afroriccardia,lower,genus species
plant_taxon,afzelia,lower,genus species subspecies
plant_taxon,afzeliana,lower,species
plant_taxon,afzelii,lower,species
plant_taxon,agalinis,lower,genus species subspecies variety
plant_taxon,agallocha,lower,species variety
plant_taxon,agalmyla,lower,genus species subspecies variety
plant_taxon,agaloma,lower,genus species variety
plant_taxon,agapanthaceae,lower,family
plant_taxon,agapanthus,lower,genus species subspecies
plant_taxon,agapatea,lower,species
plant_taxon,agardhianum,lower,species
plant_taxon,agardhianus,lower,species variety
plant_taxon,agardhiella,lower,genus species
plant_taxon,agardhii,lower,species
plant_taxon,agardhinula,lower,genus species
plant_taxon,agarista,lower,genus species
plant_taxon,agassizensis,lower,species subspecies
plant_taxon,agassizia,lower,species
plant_taxon,agassizii,lower,species
plant_taxon,agasta,lower,species
plant_taxon,agastache,lower,genus species subspecies variety
plant_taxon,agastianis,lower,genus
plant_taxon,agatheae,lower,species
plant_taxon,agatheti,lower,species
plant_taxon,agathis,lower,genus species
plant_taxon,agathosma,lower,genus species
plant_taxon,agati,lower,species
plant_taxon,agatiflora,lower,species
plant_taxon,agavaceae,lower,family
plant_taxon,agavales,lower,order
plant_taxon,agave,lower,genus species subspecies variety
plant_taxon,agavoides,lower,species
plant_taxon,agdestidaceae,lower,family
plant_taxon,agdestis,lower,genus species
plant_taxon,agellae,lower,species
plant_taxon,agenium,lower,genus species
plant_taxon,ageratifolia,lower,species
plant_taxon,ageratina,lower,genus species variety
plant_taxon,ageratum,lower,genus species
plant_taxon,aggeria,lower,species
plant_taxon,agglomerata,lower,species
plant_taxon,agglutinans,lower,species variety
plant_taxon,agglutinata,lower,species
plant_taxon,agglutinatus,lower,species
plant_taxon,aggregata,lower,species subspecies variety form
plant_taxon,aggregatum,lower,species variety
plant_taxon,aggregatus,lower,species subspecies variety
plant_taxon,aghensis,lower,species
plant_taxon,agialid,lower,genus
plant_taxon,agialidaceae,lower,family
plant_taxon,agilis,lower,species
plant_taxon,aglaia,lower,genus species
plant_taxon,aglaisma,lower,species
plant_taxon,aglaodorum,lower,genus species
plant_taxon,aglaonema,lower,genus species variety
plant_taxon,aglaophylloides,lower,species
plant_taxon,aglaothamnion,lower,genus species
plant_taxon,aglossa,lower,species
plant_taxon,aglossopsida,lower,class
plant_taxon,agnellum,lower,subspecies
plant_taxon,agnesae,lower,species
plant_taxon,agnesia,lower,genus species
plant_taxon,agnesiae,lower,species
plant_taxon,agnetae,lower,species subspecies
plant_taxon,agnewiae,lower,species
plant_taxon,agnicidus,lower,species
plant_taxon,agnina,lower,variety
plant_taxon,agninum,lower,variety
plant_taxon,agninus,lower,species
plant_taxon,agnorhiza,lower,genus species
plant_taxon,agnostica,lower,variety
plant_taxon,agnus-castus,lower,species variety
plant_taxon,agoensis,lower,species
plant_taxon,agonus,lower,variety
plant_taxon,agoseris,lower,genus species subspecies variety
plant_taxon,agourensis,lower,subspecies
plant_taxon,agowensis,lower,species variety
plant_taxon,agraria,lower,species variety
plant_taxon,agrarium,lower,species
plant_taxon,agrarius,lower,species variety
plant_taxon,agraulus,lower,genus species
plant_taxon,agreste,lower,variety
plant_taxon,agrestia,lower,genus species
plant_taxon,agrestis,lower,genus species subspecies variety
plant_taxon,agrifolia,lower,species variety
plant_taxon,agrihanensis,lower,species
plant_taxon,agrimonia,lower,genus species variety
plant_taxon,agrimoniifolium,lower,species
plant_taxon,agrimonioides,lower,species variety
plant_taxon,agrimonoides,lower,species
plant_taxon,agriocrithon,lower,species subspecies
plant_taxon,agrioides,lower,species
plant_taxon,agriopyrum,lower,species
plant_taxon,agroelymoides,lower,species form
plant_taxon,agroelymus,lower,genus species variety form
plant_taxon,agrohordeum,lower,genus species variety
plant_taxon,agrophilus,lower,species
plant_taxon,agropogon,lower,genus species
plant_taxon,agropyroides,lower,species variety
plant_taxon,agropyron,lower,genus species subspecies variety subvariety form
plant_taxon,agrorum,lower,species
plant_taxon,agrositanion,lower,genus species
plant_taxon,agrostemma,lower,genus species variety
plant_taxon,agrosticula,lower,genus species
plant_taxon,agrostidea,lower,species
plant_taxon,agrostideum,lower,species
plant_taxon,agrostidiforme,lower,species
plant_taxon,agrostifolius,lower,species
plant_taxon,agrostis,lower,genus species subspecies variety subvariety form
plant_taxon,agrostoidea,lower,species
plant_taxon,agrostoides,lower,species subspecies variety subvariety
plant_taxon,agrostomia,lower,species
plant_taxon,agrostopoa,lower,genus species
plant_taxon,aguana,lower,species
plant_taxon,aguascalientensis,lower,species
plant_taxon,agudoensis,lower,species
plant_taxon,aguilarii,lower,species
plant_taxon,aguirreana,lower,species
plant_taxon,aguirreanum,lower,species
plant_taxon,aguirreanus,lower,species
plant_taxon,aguirrei,lower,species
plant_taxon,agumana,lower,species
plant_taxon,agusanensis,lower,species
plant_taxon,agustifolius,lower,species
plant_taxon,agyneia,lower,species
plant_taxon,ahartii,lower,species subspecies variety
plant_taxon,ahiaensis,lower,species
plant_taxon,ahipa,lower,species
plant_taxon,ahlesii,lower,species
plant_taxon,ahlstrandii,lower,species
plant_taxon,ahmarensis,lower,species
plant_taxon,ahnfeltia,lower,genus species
plant_taxon,ahnfeltiaceae,lower,family
plant_taxon,ahnfeltiales,lower,order
plant_taxon,ahnfeltiophycidae,lower,subclass
plant_taxon,ahremephiana,lower,species
plant_taxon,aidia,lower,genus species
plant_taxon,aikinia,lower,species
plant_taxon,ailanthaceae,lower,family
plant_taxon,ailanthifolia,lower,species
plant_taxon,ailanthus,lower,genus species
plant_taxon,ailantifolia,lower,species
plant_taxon,aileeniae,lower,species variety
plant_taxon,aimiriikensis,lower,species
plant_taxon,ainsliei,lower,species
plant_taxon,aiouea,lower,genus species
plant_taxon,aiphanes,lower,genus species
plant_taxon,aipi,lower,species
plant_taxon,aira,lower,genus species subspecies variety subvariety
plant_taxon,airaeformis,lower,species
plant_taxon,airella,lower,genus species
plant_taxon,airidium,lower,genus species
plant_taxon,airiforme,lower,species
plant_taxon,airiformis,lower,species
plant_taxon,airochloa,lower,genus species
plant_taxon,airoides,lower,species subspecies variety
plant_taxon,airoiodes,lower,species
plant_taxon,airopsis,lower,species
plant_taxon,aitchisoniella,lower,genus species
plant_taxon,aithonium,lower,species
plant_taxon,aitinyuensis,lower,species
plant_taxon,aitoniaceae,lower,family
plant_taxon,aitonii,lower,species
plant_taxon,aizoaceae,lower,family
plant_taxon,aizoales,lower,order
plant_taxon,aizoides,lower,species
plant_taxon,aizoon,lower,species subspecies variety
plant_taxon,ajacis,lower,species
plant_taxon,ajanense,lower,species
plant_taxon,ajanensis,lower,species subspecies variety
plant_taxon,ajanhuiri,lower,species
plant_taxon,ajoensis,lower,species subspecies variety
plant_taxon,ajuga,lower,genus species
plant_taxon,ajugoides,lower,species variety
plant_taxon,akaniaceae,lower,family
plant_taxon,akaniales,lower,order
plant_taxon,akawaiorum,lower,species
plant_taxon,akdaghensis,lower,species
plant_taxon,akebia,lower,genus species
plant_taxon,akenocarpa,lower,species
plant_taxon,akenocarpus,lower,species
plant_taxon,akermanii,lower,species
plant_taxon,akersii,lower,species
plant_taxon,akiensis,lower,species
plant_taxon,akiyamae,lower,species
plant_taxon,aklema,lower,genus species
plant_taxon,akmanii,lower,species
plant_taxon,alaba,lower,species
plant_taxon,alabamemsis,lower,variety
plant_taxon,alabamense,lower,species variety
plant_taxon,alabamensis,lower,species subspecies variety
plant_taxon,alabamica,lower,species variety
plant_taxon,alabamicum,lower,species
plant_taxon,alacer,lower,species
plant_taxon,alachuense,lower,species
plant_taxon,alacriportana,lower,species subspecies
plant_taxon,alacriportanus,lower,species
plant_taxon,alagoensis,lower,variety
plant_taxon,alagophylla,lower,species
plant_taxon,alaica,lower,species variety
plant_taxon,alaicus,lower,species
plant_taxon,alaini,lower,species
plant_taxon,alainiae,lower,species
plant_taxon,alainii,lower,species
plant_taxon,alakaiense,lower,species
plant_taxon,alamensis,lower,species
plant_taxon,alamosae,lower,species
plant_taxon,alamosana,lower,species
plant_taxon,alamosanus,lower,species subspecies
plant_taxon,alamosensis,lower,species variety
plant_taxon,alangiaceae,lower,family
plant_taxon,alangiales,lower,order
plant_taxon,alascana,lower,species
plant_taxon,alascanum,lower,subspecies
plant_taxon,alaschensis,lower,subspecies variety
plant_taxon,alashana,lower,species
plant_taxon,alaskae,lower,species
plant_taxon,alaskaense,lower,species
plant_taxon,alaskana,lower,species subspecies variety
plant_taxon,alaskanum,lower,species subspecies variety
plant_taxon,alaskanus,lower,species subspecies variety
plant_taxon,alaskense,lower,species subspecies variety
plant_taxon,alaskensis,lower,species subspecies variety
plant_taxon,alata,lower,species subspecies variety
plant_taxon,alatamaha,lower,species
plant_taxon,alatavica,lower,species form
plant_taxon,alatavicus,lower,species
plant_taxon,alaternus,lower,species
plant_taxon,alatirameum,lower,species
plant_taxon,alatissima,lower,species
plant_taxon,alato-caerulea,lower,species
plant_taxon,alatocaulis,lower,species
plant_taxon,alatospora,lower,species
plant_taxon,alatum,lower,species subspecies variety
plant_taxon,alatus,lower,species variety
plant_taxon,alaustri,lower,species
plant_taxon,alaxensis,lower,species subspecies variety
plant_taxon,alba,lower,species subspecies variety subvariety form
plant_taxon,albanica,lower,species
plant_taxon,albanthera,lower,species
plant_taxon,albata,lower,species
plant_taxon,albatus,lower,species
plant_taxon,albellus,lower,species
plant_taxon,albemarlense,lower,species variety
plant_taxon,albemarlensis,lower,species variety
plant_taxon,albens,lower,species variety
plant_taxon,albertae,lower,species variety
plant_taxon,albertana,lower,species
plant_taxon,albertensis,lower,species
plant_taxon,alberti,lower,species variety
plant_taxon,albertiana,lower,species variety
plant_taxon,albertii,lower,species variety
plant_taxon,albertina,lower,species subspecies
plant_taxon,albertinum,lower,species variety
plant_taxon,albertinus,lower,species
plant_taxon,albertisii,lower,species
plant_taxon,albertsonii,lower,species
plant_taxon,albescens,lower,species subspecies variety
plant_taxon,albiareolata,lower,species subspecies
plant_taxon,albiarmata,lower,species subspecies
plant_taxon,albibracteata,lower,species
plant_taxon,albicalyx,lower,species
plant_taxon,albicans,lower,species subspecies variety form
plant_taxon,albicaule,lower,species
plant_taxon,albicaulis,lower,species subspecies variety
plant_taxon,albicephalus,lower,species
plant_taxon,albiceps,lower,species
plant_taxon,albicolumnaria,lower,species
plant_taxon,albicolumnaris,lower,species subspecies
plant_taxon,albicoma,lower,species variety
plant_taxon,albicomum,lower,species
plant_taxon,albicoronata,lower,subspecies
plant_taxon,albida,lower,species subspecies variety form
plant_taxon,albidiflora,lower,species
plant_taxon,albidopaleata,lower,species
plant_taxon,albidosquamata,lower,species
plant_taxon,albidula,lower,species
plant_taxon,albidulum,lower,species
plant_taxon,albidum,lower,species variety form
plant_taxon,albidus,lower,species subspecies variety
plant_taxon,albiflora,lower,species subspecies variety form
plant_taxon,albiflorum,lower,species subspecies variety form
plant_taxon,albiflorus,lower,species subspecies variety form
plant_taxon,albifluvis,lower,species variety
plant_taxon,albifolia,lower,species subspecies
plant_taxon,albifolius,lower,species variety
plant_taxon,albifrons,lower,species subspecies variety
